trade_date,ts_code,con_code,name
20250715,BK0148.DC,836077.BJ,吉林碳谷
20250715,BK0148.DC,000420.SZ,吉林化纤
20250715,BK0148.DC,000875.SZ,吉电股份
20250715,BK0148.DC,002316.SZ,ST亚联
20250715,BK0148.DC,600215.SH,派斯林
20250715,BK0148.DC,002338.SZ,奥普光电
20250715,BK0148.DC,600881.SH,亚泰集团
20250715,BK0148.DC,601929.SH,吉视传媒
20250715,BK0148.DC,003029.SZ,吉大正元
20250715,BK0148.DC,603099.SH,长白山
20250715,BK0148.DC,600110.SH,诺德股份
20250715,BK0148.DC,000546.SZ,金圆股份
20250715,BK0148.DC,600148.SH,长春一东
20250715,BK0149.DC,301519.SZ,舜禹股份
20250715,BK0149.DC,001226.SZ,拓山重工
20250715,BK0149.DC,301581.SZ,黄山谷捷
20250715,BK0149.DC,000630.SZ,铜陵有色
20250715,BK0149.DC,603689.SH,皖天然气
20250715,BK0149.DC,871981.BJ,晶赛科技
20250715,BK0149.DC,002557.SZ,洽洽食品
20250715,BK0149.DC,688419.SH,耐科装备
20250715,BK0149.DC,600502.SH,安徽建工
20250715,BK0149.DC,603429.SH,集友股份
20250715,BK0149.DC,603409.SH,汇通控股
20250715,BK0149.DC,920066.BJ,科拜尔
20250715,BK0149.DC,603801.SH,志邦家居
20250715,BK0149.DC,688486.SH,龙迅股份
20250715,BK0149.DC,600218.SH,全柴动力
20250715,BK0149.DC,000887.SZ,中鼎股份
20250715,BK0149.DC,688733.SH,壹石通
20250715,BK0149.DC,002226.SZ,江南化工
20250715,BK0149.DC,300134.SZ,大富科技
20250715,BK0149.DC,300088.SZ,长信科技
20250715,BK0149.DC,920016.BJ,中草香料
20250715,BK0149.DC,600444.SH,国机通用
20250715,BK0149.DC,301429.SZ,森泰股份
20250715,BK0149.DC,300247.SZ,融捷健康
20250715,BK0149.DC,001230.SZ,劲旅环境
20250715,BK0149.DC,002538.SZ,司尔特
20250715,BK0149.DC,000713.SZ,丰乐种业
20250715,BK0149.DC,300087.SZ,荃银高科
20250715,BK0149.DC,002140.SZ,东华科技
20250715,BK0149.DC,600567.SH,山鹰国际
20250715,BK0149.DC,870357.BJ,雅葆轩
20250715,BK0149.DC,000596.SZ,古井贡酒
20250715,BK0149.DC,002690.SZ,美亚光电
20250715,BK0149.DC,003020.SZ,立方制药
20250715,BK0149.DC,301321.SZ,翰博高新
20250715,BK0149.DC,301529.SZ,福赛科技
20250715,BK0149.DC,300886.SZ,华业香料
20250715,BK0149.DC,002361.SZ,神剑股份
20250715,BK0149.DC,600551.SH,时代出版
20250715,BK0149.DC,001279.SZ,强邦新材
20250715,BK0149.DC,688551.SH,科威尔
20250715,BK0149.DC,003038.SZ,鑫铂股份
20250715,BK0149.DC,002347.SZ,泰尔股份
20250715,BK0149.DC,301408.SZ,华人健康
20250715,BK0149.DC,000417.SZ,合百集团
20250715,BK0149.DC,601918.SH,新集能源
20250715,BK0149.DC,831856.BJ,浩淼科技
20250715,BK0149.DC,000619.SZ,海螺新材
20250715,BK0149.DC,002556.SZ,辉隆股份
20250715,BK0149.DC,300692.SZ,中环环保
20250715,BK0149.DC,600318.SH,新力金融
20250715,BK0149.DC,688251.SH,井松智能
20250715,BK0149.DC,300783.SZ,三只松鼠
20250715,BK0149.DC,002074.SZ,国轩高科
20250715,BK0149.DC,603150.SH,万朗磁塑
20250715,BK0149.DC,300595.SZ,欧普康视
20250715,BK0149.DC,688639.SH,华恒生物
20250715,BK0149.DC,603815.SH,交建股份
20250715,BK0149.DC,002005.SZ,ST德豪
20250715,BK0149.DC,688582.SH,芯动联科
20250715,BK0149.DC,688630.SH,芯碁微装
20250715,BK0149.DC,300956.SZ,英力股份
20250715,BK0149.DC,002298.SZ,中电鑫龙
20250715,BK0149.DC,603656.SH,泰禾智能
20250715,BK0149.DC,603308.SH,应流股份
20250715,BK0149.DC,002230.SZ,科大讯飞
20250715,BK0149.DC,001390.SZ,古麒绒材
20250715,BK0149.DC,300475.SZ,香农芯创
20250715,BK0149.DC,002057.SZ,中钢天源
20250715,BK0149.DC,605189.SH,富春染织
20250715,BK0149.DC,600418.SH,江淮汽车
20250715,BK0149.DC,002997.SZ,瑞鹄模具
20250715,BK0149.DC,688027.SH,国盾量子
20250715,BK0149.DC,002171.SZ,楚江新材
20250715,BK0149.DC,600520.SH,三佳科技
20250715,BK0149.DC,601606.SH,长城军工
20250715,BK0149.DC,300862.SZ,蓝盾光电
20250715,BK0149.DC,600761.SH,安徽合力
20250715,BK0149.DC,688768.SH,容知日新
20250715,BK0149.DC,600496.SH,精工钢构
20250715,BK0149.DC,000728.SZ,国元证券
20250715,BK0149.DC,832000.BJ,安徽凤凰
20250715,BK0149.DC,688352.SH,颀中科技
20250715,BK0149.DC,300520.SZ,科大国创
20250715,BK0149.DC,600552.SH,凯盛科技
20250715,BK0149.DC,301234.SZ,五洲医疗
20250715,BK0149.DC,001311.SZ,多利科技
20250715,BK0149.DC,002555.SZ,三七互娱
20250715,BK0149.DC,688165.SH,埃夫特-U
20250715,BK0149.DC,301297.SZ,富乐德
20250715,BK0149.DC,002208.SZ,合肥城建
20250715,BK0149.DC,000868.SZ,安凯客车
20250715,BK0149.DC,920489.BJ,佳先股份
20250715,BK0149.DC,603596.SH,伯特利
20250715,BK0149.DC,688249.SH,晶合集成
20250715,BK0149.DC,003027.SZ,同兴科技
20250715,BK0149.DC,300009.SZ,安科生物
20250715,BK0149.DC,600909.SH,华安证券
20250715,BK0149.DC,002014.SZ,永新股份
20250715,BK0149.DC,002136.SZ,安 纳 达
20250715,BK0149.DC,430718.BJ,合肥高科
20250715,BK0149.DC,300816.SZ,艾可蓝
20250715,BK0149.DC,300452.SZ,山河药辅
20250715,BK0149.DC,301129.SZ,瑞纳智能
20250715,BK0149.DC,000859.SZ,国风新材
20250715,BK0149.DC,002541.SZ,鸿路钢构
20250715,BK0149.DC,600237.SH,铜峰电子
20250715,BK0149.DC,603199.SH,九华旅游
20250715,BK0149.DC,000930.SZ,中粮科技
20250715,BK0149.DC,301586.SZ,佳力奇
20250715,BK0149.DC,603356.SH,华菱精工
20250715,BK0149.DC,002969.SZ,嘉美包装
20250715,BK0149.DC,603527.SH,众源新材
20250715,BK0149.DC,603198.SH,迎驾贡酒
20250715,BK0149.DC,002743.SZ,富煌钢构
20250715,BK0149.DC,300883.SZ,龙利得
20250715,BK0149.DC,600575.SH,淮河能源
20250715,BK0149.DC,600935.SH,华塑股份
20250715,BK0149.DC,603011.SH,合锻智能
20250715,BK0149.DC,300929.SZ,华骐环保
20250715,BK0149.DC,001387.SZ,雪祺电气
20250715,BK0149.DC,600585.SH,海螺水泥
20250715,BK0149.DC,301108.SZ,洁雅股份
20250715,BK0149.DC,603031.SH,安孚科技
20250715,BK0149.DC,301167.SZ,建研设计
20250715,BK0149.DC,301049.SZ,超越科技
20250715,BK0149.DC,688416.SH,恒烁股份
20250715,BK0149.DC,688586.SH,江航装备
20250715,BK0149.DC,002331.SZ,皖通科技
20250715,BK0149.DC,000153.SZ,丰原药业
20250715,BK0149.DC,603110.SH,东方材料
20250715,BK0149.DC,603599.SH,广信股份
20250715,BK0149.DC,300877.SZ,金春股份
20250715,BK0149.DC,603357.SH,设计总院
20250715,BK0149.DC,600012.SH,皖通高速
20250715,BK0149.DC,603589.SH,口子窖
20250715,BK0149.DC,000521.SZ,长虹美菱
20250715,BK0149.DC,300835.SZ,龙磁科技
20250715,BK0149.DC,688403.SH,汇成股份
20250715,BK0149.DC,600063.SH,皖维高新
20250715,BK0149.DC,688610.SH,埃科光电
20250715,BK0149.DC,688077.SH,大地熊
20250715,BK0149.DC,600983.SH,惠而浦
20250715,BK0149.DC,001217.SZ,华尔泰
20250715,BK0149.DC,430478.BJ,峆一药业
20250715,BK0149.DC,600971.SH,恒源煤电
20250715,BK0149.DC,002571.SZ,德力股份
20250715,BK0149.DC,600990.SH,四创电子
20250715,BK0149.DC,600985.SH,淮北矿业
20250715,BK0149.DC,600199.SH,金种子酒
20250715,BK0149.DC,301217.SZ,铜冠铜箔
20250715,BK0149.DC,301501.SZ,恒鑫生活
20250715,BK0149.DC,002597.SZ,金禾实业
20250715,BK0149.DC,688679.SH,通源环境
20250715,BK0149.DC,603768.SH,常青股份
20250715,BK0149.DC,920019.BJ,铜冠矿建
20250715,BK0149.DC,600470.SH,六国化工
20250715,BK0149.DC,605108.SH,同庆楼
20250715,BK0149.DC,001282.SZ,三联锻造
20250715,BK0149.DC,835892.BJ,中科美菱
20250715,BK0149.DC,002607.SZ,中公教育
20250715,BK0149.DC,300577.SZ,开润股份
20250715,BK0149.DC,600255.SH,鑫科材料
20250715,BK0149.DC,300274.SZ,阳光电源
20250715,BK0149.DC,300344.SZ,ST立方
20250715,BK0149.DC,000543.SZ,皖能电力
20250715,BK0149.DC,300815.SZ,玉禾田
20250715,BK0149.DC,301520.SZ,万邦医药
20250715,BK0149.DC,300218.SZ,安利股份
20250715,BK0149.DC,002983.SZ,芯瑞达
20250715,BK0149.DC,603395.SH,红四方
20250715,BK0149.DC,688219.SH,会通股份
20250715,BK0149.DC,300388.SZ,节能国祯
20250715,BK0149.DC,688600.SH,皖仪科技
20250715,BK0149.DC,600808.SH,马钢股份
20250715,BK0149.DC,920116.BJ,星图测控
20250715,BK0149.DC,688659.SH,元琛科技
20250715,BK0149.DC,002042.SZ,华孚时尚
20250715,BK0149.DC,601801.SH,皖新传媒
20250715,BK0149.DC,688162.SH,巨一科技
20250715,BK0149.DC,000850.SZ,华茂股份
20250715,BK0149.DC,002817.SZ,黄山胶囊
20250715,BK0149.DC,600054.SH,黄山旅游
20250715,BK0149.DC,600577.SH,精达股份
20250715,BK0149.DC,600375.SH,汉马科技
20250715,BK0149.DC,688367.SH,工大高科
20250715,BK0150.DC,600743.SH,华远控股
20250715,BK0150.DC,300318.SZ,博晖创新
20250715,BK0150.DC,001213.SZ,中铁特货
20250715,BK0150.DC,600062.SH,华润双鹤
20250715,BK0150.DC,601766.SH,中国中车
20250715,BK0150.DC,003007.SZ,直真科技
20250715,BK0150.DC,688561.SH,奇安信-U
20250715,BK0150.DC,688292.SH,浩瀚深度
20250715,BK0150.DC,600031.SH,三一重工
20250715,BK0150.DC,002439.SZ,启明星辰
20250715,BK0150.DC,300364.SZ,中文在线
20250715,BK0150.DC,688568.SH,中科星图
20250715,BK0150.DC,000969.SZ,安泰科技
20250715,BK0150.DC,301236.SZ,软通动力
20250715,BK0150.DC,603267.SH,鸿远电子
20250715,BK0150.DC,300365.SZ,恒华科技
20250715,BK0150.DC,300075.SZ,数字政通
20250715,BK0150.DC,300212.SZ,易华录
20250715,BK0150.DC,600166.SH,福田汽车
20250715,BK0150.DC,301169.SZ,零点有数
20250715,BK0150.DC,301080.SZ,百普赛斯
20250715,BK0150.DC,002362.SZ,汉王科技
20250715,BK0150.DC,688168.SH,安博通
20250715,BK0150.DC,603888.SH,新华网
20250715,BK0150.DC,300455.SZ,航天智装
20250715,BK0150.DC,300166.SZ,东方国信
20250715,BK0150.DC,603598.SH,引力传媒
20250715,BK0150.DC,688181.SH,八亿时空
20250715,BK0150.DC,603392.SH,万泰生物
20250715,BK0150.DC,300182.SZ,捷成股份
20250715,BK0150.DC,601857.SH,中国石油
20250715,BK0150.DC,603927.SH,中科软
20250715,BK0150.DC,300688.SZ,创业黑马
20250715,BK0150.DC,688198.SH,佰仁医疗
20250715,BK0150.DC,300231.SZ,银信科技
20250715,BK0150.DC,688169.SH,石头科技
20250715,BK0150.DC,601728.SH,中国电信
20250715,BK0150.DC,601126.SH,四方股份
20250715,BK0150.DC,603025.SH,大豪科技
20250715,BK0150.DC,002371.SZ,北方华创
20250715,BK0150.DC,300291.SZ,百纳千成
20250715,BK0150.DC,300251.SZ,光线传媒
20250715,BK0150.DC,688253.SH,英诺特
20250715,BK0150.DC,002467.SZ,二六三
20250715,BK0150.DC,603979.SH,金诚信
20250715,BK0150.DC,688172.SH,燕东微
20250715,BK0150.DC,603000.SH,人民网
20250715,BK0150.DC,688200.SH,华峰测控
20250715,BK0150.DC,603098.SH,森特股份
20250715,BK0150.DC,601868.SH,中国能建
20250715,BK0150.DC,002279.SZ,久其软件
20250715,BK0150.DC,600376.SH,首开股份
20250715,BK0150.DC,300073.SZ,当升科技
20250715,BK0150.DC,600429.SH,XD三元股
20250715,BK0150.DC,601117.SH,中国化学
20250715,BK0150.DC,600386.SH,北巴传媒
20250715,BK0150.DC,603138.SH,海量数据
20250715,BK0150.DC,873703.BJ,广厦环能
20250715,BK0150.DC,002148.SZ,北纬科技
20250715,BK0150.DC,830879.BJ,基康仪器
20250715,BK0150.DC,000931.SZ,中 关 村
20250715,BK0150.DC,000725.SZ,京东方Ａ
20250715,BK0150.DC,688339.SH,亿华通-U
20250715,BK0150.DC,600968.SH,海油发展
20250715,BK0150.DC,300430.SZ,诚益通
20250715,BK0150.DC,002186.SZ,全 聚 德
20250715,BK0150.DC,002739.SZ,万达电影
20250715,BK0150.DC,300005.SZ,探路者
20250715,BK0150.DC,300072.SZ,海新能科
20250715,BK0150.DC,301508.SZ,中机认检
20250715,BK0150.DC,300965.SZ,恒宇信通
20250715,BK0150.DC,300055.SZ,万邦达
20250715,BK0150.DC,920819.BJ,颖泰生物
20250715,BK0150.DC,600980.SH,北矿科技
20250715,BK0150.DC,601898.SH,中煤能源
20250715,BK0150.DC,001210.SZ,金房能源
20250715,BK0150.DC,300315.SZ,掌趣科技
20250715,BK0150.DC,601886.SH,江河集团
20250715,BK0150.DC,605599.SH,菜百股份
20250715,BK0150.DC,002707.SZ,众信旅游
20250715,BK0150.DC,688277.SH,天智航-U
20250715,BK0150.DC,835184.BJ,国源科技
20250715,BK0150.DC,002612.SZ,朗姿股份
20250715,BK0150.DC,000758.SZ,中色股份
20250715,BK0150.DC,300419.SZ,ST浩丰
20250715,BK0150.DC,600008.SH,首创环保
20250715,BK0150.DC,835579.BJ,机科股份
20250715,BK0150.DC,600916.SH,中国黄金
20250715,BK0150.DC,002385.SZ,大北农
20250715,BK0150.DC,688722.SH,同益中
20250715,BK0150.DC,600361.SH,创新新材
20250715,BK0150.DC,601618.SH,中国中冶
20250715,BK0150.DC,300296.SZ,利亚德
20250715,BK0150.DC,000959.SZ,首钢股份
20250715,BK0150.DC,000065.SZ,北方国际
20250715,BK0150.DC,301370.SZ,国科恒泰
20250715,BK0150.DC,300200.SZ,高盟新材
20250715,BK0150.DC,600791.SH,京能置业
20250715,BK0150.DC,002051.SZ,中工国际
20250715,BK0150.DC,688562.SH,航天软件
20250715,BK0150.DC,300579.SZ,数字认证
20250715,BK0150.DC,603616.SH,韩建河山
20250715,BK0150.DC,688468.SH,科美诊断
20250715,BK0150.DC,300287.SZ,飞利信
20250715,BK0150.DC,002819.SZ,东方中科
20250715,BK0150.DC,002829.SZ,星网宇达
20250715,BK0150.DC,600764.SH,中国海防
20250715,BK0150.DC,301162.SZ,国能日新
20250715,BK0150.DC,600246.SH,万通发展
20250715,BK0150.DC,600859.SH,王府井
20250715,BK0150.DC,300289.SZ,利德曼
20250715,BK0150.DC,300034.SZ,钢研高纳
20250715,BK0150.DC,688658.SH,悦康药业
20250715,BK0150.DC,301293.SZ,三博脑科
20250715,BK0150.DC,600011.SH,华能国际
20250715,BK0150.DC,688563.SH,航材股份
20250715,BK0150.DC,688613.SH,奥精医疗
20250715,BK0150.DC,301159.SZ,三维天地
20250715,BK0150.DC,600905.SH,三峡能源
20250715,BK0150.DC,300449.SZ,汉邦高科
20250715,BK0150.DC,600536.SH,中国软件
20250715,BK0150.DC,835179.BJ,凯德石英
20250715,BK0150.DC,301302.SZ,华如科技
20250715,BK0150.DC,002462.SZ,嘉事堂
20250715,BK0150.DC,600015.SH,华夏银行
20250715,BK0150.DC,002038.SZ,双鹭药业
20250715,BK0150.DC,300958.SZ,建工修复
20250715,BK0150.DC,002405.SZ,四维图新
20250715,BK0150.DC,002985.SZ,北摩高科
20250715,BK0150.DC,603970.SH,中农立华
20250715,BK0150.DC,600299.SH,安迪苏
20250715,BK0150.DC,601698.SH,中国卫通
20250715,BK0150.DC,300773.SZ,拉卡拉
20250715,BK0150.DC,688597.SH,煜邦电力
20250715,BK0150.DC,836263.BJ,中航泰达
20250715,BK0150.DC,600028.SH,中国石化
20250715,BK0150.DC,688687.SH,凯因科技
20250715,BK0150.DC,000609.SZ,ST中迪
20250715,BK0150.DC,601628.SH,中国人寿
20250715,BK0150.DC,002659.SZ,凯文教育
20250715,BK0150.DC,600977.SH,中国电影
20250715,BK0150.DC,301265.SZ,华新环保
20250715,BK0150.DC,688369.SH,致远互联
20250715,BK0150.DC,605305.SH,中际联合
20250715,BK0150.DC,002755.SZ,奥赛康
20250715,BK0150.DC,600588.SH,用友网络
20250715,BK0150.DC,688787.SH,海天瑞声
20250715,BK0150.DC,688500.SH,慧辰股份
20250715,BK0150.DC,688411.SH,海博思创
20250715,BK0150.DC,300383.SZ,光环新网
20250715,BK0150.DC,688111.SH,金山办公
20250715,BK0150.DC,688316.SH,青云科技-U
20250715,BK0150.DC,688229.SH,博睿数据
20250715,BK0150.DC,688051.SH,佳华科技
20250715,BK0150.DC,688246.SH,嘉和美康
20250715,BK0150.DC,002153.SZ,石基信息
20250715,BK0150.DC,833429.BJ,康比特
20250715,BK0150.DC,300541.SZ,先进数通
20250715,BK0150.DC,688068.SH,热景生物
20250715,BK0150.DC,300002.SZ,神州泰岳
20250715,BK0150.DC,688080.SH,映翰通
20250715,BK0150.DC,300418.SZ,昆仑万维
20250715,BK0150.DC,600733.SH,北汽蓝谷
20250715,BK0150.DC,603590.SH,康辰药业
20250715,BK0150.DC,300785.SZ,值得买
20250715,BK0150.DC,832145.BJ,恒合股份
20250715,BK0150.DC,300684.SZ,中石科技
20250715,BK0150.DC,300846.SZ,首都在线
20250715,BK0150.DC,002368.SZ,太极股份
20250715,BK0150.DC,000938.SZ,紫光股份
20250715,BK0150.DC,603859.SH,能科科技
20250715,BK0150.DC,605178.SH,时空科技
20250715,BK0150.DC,688326.SH,经纬恒润-W
20250715,BK0150.DC,688244.SH,永信至诚
20250715,BK0150.DC,002599.SZ,盛通股份
20250715,BK0150.DC,873122.BJ,中纺标
20250715,BK0150.DC,839493.BJ,并行科技
20250715,BK0150.DC,300010.SZ,豆神教育
20250715,BK0150.DC,872808.BJ,曙光数创
20250715,BK0150.DC,300271.SZ,华宇软件
20250715,BK0150.DC,300229.SZ,拓尔思
20250715,BK0150.DC,301047.SZ,义翘神州
20250715,BK0150.DC,605069.SH,正和生态
20250715,BK0150.DC,002373.SZ,千方科技
20250715,BK0150.DC,301085.SZ,亚康股份
20250715,BK0150.DC,300496.SZ,中科创达
20250715,BK0150.DC,688058.SH,宝兰德
20250715,BK0150.DC,300662.SZ,科锐国际
20250715,BK0150.DC,300895.SZ,铜牛信息
20250715,BK0150.DC,836208.BJ,青矩技术
20250715,BK0150.DC,300058.SZ,蓝色光标
20250715,BK0150.DC,688315.SH,诺禾致源
20250715,BK0150.DC,002878.SZ,元隆雅图
20250715,BK0150.DC,300803.SZ,指南针
20250715,BK0150.DC,603087.SH,甘李药业
20250715,BK0150.DC,301153.SZ,中科江南
20250715,BK0150.DC,688338.SH,赛科希德
20250715,BK0150.DC,600288.SH,大恒科技
20250715,BK0150.DC,002065.SZ,东华软件
20250715,BK0150.DC,300797.SZ,钢研纳克
20250715,BK0150.DC,300663.SZ,科蓝软件
20250715,BK0150.DC,300384.SZ,三联虹普
20250715,BK0150.DC,002310.SZ,东方园林
20250715,BK0150.DC,430090.BJ,同辉信息
20250715,BK0150.DC,300379.SZ,*ST东通
20250715,BK0150.DC,301380.SZ,挖金客
20250715,BK0150.DC,300445.SZ,康斯特
20250715,BK0150.DC,603613.SH,国联股份
20250715,BK0150.DC,688400.SH,凌云光
20250715,BK0150.DC,300858.SZ,科拓生物
20250715,BK0150.DC,300071.SZ,福石控股
20250715,BK0150.DC,601668.SH,中国建筑
20250715,BK0150.DC,600489.SH,中金黄金
20250715,BK0150.DC,300523.SZ,辰安科技
20250715,BK0150.DC,300011.SZ,鼎汉技术
20250715,BK0150.DC,600511.SH,国药股份
20250715,BK0150.DC,002642.SZ,荣联科技
20250715,BK0150.DC,600582.SH,天地科技
20250715,BK0150.DC,601816.SH,XD京沪高
20250715,BK0150.DC,601336.SH,新华保险
20250715,BK0150.DC,003001.SZ,中岩大地
20250715,BK0150.DC,300045.SZ,华力创通
20250715,BK0150.DC,300674.SZ,宇信科技
20250715,BK0150.DC,300935.SZ,盈建科
20250715,BK0150.DC,601588.SH,北辰实业
20250715,BK0150.DC,688651.SH,盛邦安全
20250715,BK0150.DC,601985.SH,中国核电
20250715,BK0150.DC,002657.SZ,中科金财
20250715,BK0150.DC,601991.SH,大唐发电
20250715,BK0150.DC,300759.SZ,康龙化成
20250715,BK0150.DC,688084.SH,晶品特装
20250715,BK0150.DC,600313.SH,农发种业
20250715,BK0150.DC,002306.SZ,*ST云网
20250715,BK0150.DC,001259.SZ,利仁科技
20250715,BK0150.DC,833575.BJ,康乐卫士
20250715,BK0150.DC,688349.SH,三一重能
20250715,BK0150.DC,601718.SH,际华集团
20250715,BK0150.DC,002350.SZ,北京科锐
20250715,BK0150.DC,600855.SH,航天长峰
20250715,BK0150.DC,688201.SH,信安世纪
20250715,BK0150.DC,603903.SH,中持股份
20250715,BK0150.DC,600258.SH,首旅酒店
20250715,BK0150.DC,000860.SZ,顺鑫农业
20250715,BK0150.DC,300386.SZ,飞天诚信
20250715,BK0150.DC,002987.SZ,京北方
20250715,BK0150.DC,300352.SZ,北信源
20250715,BK0150.DC,300191.SZ,潜能恒信
20250715,BK0150.DC,603986.SH,兆易创新
20250715,BK0150.DC,300593.SZ,新雷能
20250715,BK0150.DC,430047.BJ,诺思兰德
20250715,BK0150.DC,002780.SZ,三夫户外
20250715,BK0150.DC,000620.SZ,盈新发展
20250715,BK0150.DC,601226.SH,华电科工
20250715,BK0150.DC,300157.SZ,新锦动力
20250715,BK0150.DC,601068.SH,中铝国际
20250715,BK0150.DC,603860.SH,中公高科
20250715,BK0150.DC,002413.SZ,雷科防务
20250715,BK0150.DC,300332.SZ,天壕能源
20250715,BK0150.DC,603127.SH,昭衍新药
20250715,BK0150.DC,601992.SH,金隅集团
20250715,BK0150.DC,300810.SZ,中科海讯
20250715,BK0150.DC,834021.BJ,流金科技
20250715,BK0150.DC,002573.SZ,清新环境
20250715,BK0150.DC,600730.SH,中国高科
20250715,BK0150.DC,002542.SZ,中化岩土
20250715,BK0150.DC,002383.SZ,合众思壮
20250715,BK0150.DC,300374.SZ,中铁装配
20250715,BK0150.DC,688291.SH,金橙子
20250715,BK0150.DC,600871.SH,石化油服
20250715,BK0150.DC,837344.BJ,三元基因
20250715,BK0150.DC,688287.SH,*ST观典
20250715,BK0150.DC,000008.SZ,神州高铁
20250715,BK0150.DC,601101.SH,昊华能源
20250715,BK0150.DC,688485.SH,九州一轨
20250715,BK0150.DC,600118.SH,中国卫星
20250715,BK0150.DC,600056.SH,中国医药
20250715,BK0150.DC,871553.BJ,凯腾精工
20250715,BK0150.DC,600161.SH,天坛生物
20250715,BK0150.DC,601136.SH,首创证券
20250715,BK0150.DC,601059.SH,信达证券
20250715,BK0150.DC,600100.SH,同方股份
20250715,BK0150.DC,688015.SH,交控科技
20250715,BK0150.DC,002066.SZ,瑞泰科技
20250715,BK0150.DC,300552.SZ,万集科技
20250715,BK0150.DC,688569.SH,铁科轨道
20250715,BK0150.DC,600271.SH,航天信息
20250715,BK0150.DC,000970.SZ,中科三环
20250715,BK0150.DC,300302.SZ,同有科技
20250715,BK0150.DC,300661.SZ,圣邦股份
20250715,BK0150.DC,600528.SH,中铁工业
20250715,BK0150.DC,601016.SH,节能风电
20250715,BK0150.DC,002963.SZ,豪尔赛
20250715,BK0150.DC,300928.SZ,华安鑫创
20250715,BK0150.DC,601319.SH,中国人保
20250715,BK0150.DC,001289.SZ,龙源电力
20250715,BK0150.DC,600159.SH,大龙地产
20250715,BK0150.DC,002662.SZ,峰璟股份
20250715,BK0150.DC,688520.SH,神州细胞
20250715,BK0150.DC,601858.SH,中国科传
20250715,BK0150.DC,688570.SH,天玛智控
20250715,BK0150.DC,600860.SH,京城股份
20250715,BK0150.DC,688652.SH,京仪装备
20250715,BK0150.DC,600138.SH,中青旅
20250715,BK0150.DC,688729.SH,屹唐股份
20250715,BK0150.DC,300465.SZ,高伟达
20250715,BK0150.DC,300851.SZ,交大思诺
20250715,BK0150.DC,688047.SH,龙芯中科
